Date,Open,High,Low,Close,Adj Close,Volume
1962-03-09,0.847737,0.858025,0.841564,0.843621,0.193460,279200
1962-03-12,0.845679,0.853909,0.845679,0.849794,0.194876,218600
1962-03-13,0.849794,0.849794,0.839506,0.847737,0.194404,291600
1962-03-14,0.847737,0.862140,0.843621,0.847737,0.194404,583200
1962-03-15,0.847737,0.855967,0.835391,0.835391,0.191572,370200
1962-03-16,0.835391,0.847737,0.831276,0.833333,0.191101,327800
1962-03-19,0.833333,0.835391,0.816872,0.818930,0.187798,649800
1962-03-20,0.818930,0.827160,0.816872,0.816872,0.187326,588800
1962-03-21,0.816872,0.820988,0.816872,0.816872,0.187326,528200
1962-03-22,0.816872,0.833333,0.816872,0.829218,0.190157,340200
1962-03-23,0.829218,0.835391,0.827160,0.829218,0.190157,406800
1962-03-26,0.829218,0.833333,0.827160,0.827160,0.189685,273000
1962-03-27,0.827160,0.839506,0.825103,0.833333,0.191101,309600
1962-03-28,0.833333,0.837449,0.833333,0.835391,0.191572,230600
1962-03-29,0.837449,0.845679,0.837449,0.839506,0.192516,370200
1962-03-30,0.839506,0.839506,0.825103,0.825103,0.189213,297200
1962-04-02,0.825103,0.833333,0.816872,0.827160,0.189685,388800
1962-04-03,0.823045,0.823045,0.792181,0.810700,0.185910,686000
1962-04-04,0.810700,0.810700,0.788066,0.790123,0.181192,406800
1962-04-05,0.790123,0.798354,0.767490,0.798354,0.183079,601200
1962-04-06,0.798354,0.806584,0.792181,0.792181,0.181664,333800
1962-04-09,0.792181,0.804527,0.777778,0.777778,0.178361,303600
1962-04-10,0.777778,0.779835,0.773663,0.773663,0.177417,291600
1962-04-11,0.786008,0.802469,0.786008,0.796296,0.182607,145800
1962-04-12,0.790123,0.790123,0.767490,0.771605,0.176945,364400
1962-04-13,0.771605,0.788066,0.759259,0.783951,0.179776,461600
1962-04-16,0.783951,0.788066,0.767490,0.771605,0.176945,303600
1962-04-17,0.771605,0.771605,0.765432,0.769547,0.176473,321600
1962-04-18,0.769547,0.786008,0.769547,0.777778,0.178361,394400
1962-04-19,0.777778,0.802469,0.777778,0.796296,0.182607,206400
1962-04-23,0.796296,0.812757,0.796296,0.812757,0.186382,364400
1962-04-24,0.812757,0.823045,0.810700,0.810700,0.185910,795600
1962-04-25,0.810700,0.814815,0.792181,0.800412,0.183551,498000
1962-04-26,0.800412,0.804527,0.767490,0.769547,0.176473,449400
1962-04-27,0.769547,0.777778,0.759259,0.763375,0.175058,923400
1962-04-30,0.763375,0.777778,0.736625,0.740741,0.169867,826200
1962-05-01,0.740741,0.773663,0.730453,0.773663,0.177417,1220600
1962-05-02,0.773663,0.783951,0.767490,0.781893,0.179304,1069200
1962-05-03,0.781893,0.783951,0.777778,0.777778,0.178361,601200
1962-05-04,0.777778,0.781893,0.769547,0.773663,0.177417,279200
1962-05-07,0.775720,0.779835,0.775720,0.777778,0.178361,340200
1962-05-08,0.771605,0.771605,0.744856,0.744856,0.172638,674000
1962-05-09,0.744856,0.744856,0.736625,0.738683,0.171207,558800
1962-05-10,0.738683,0.738683,0.730453,0.738683,0.171207,710400
1962-05-11,0.738683,0.753086,0.726337,0.728395,0.168823,558800
1962-05-14,0.728395,0.730453,0.693416,0.726337,0.168346,1470000
1962-05-15,0.748971,0.771605,0.748971,0.751029,0.174068,972000
1962-05-16,0.751029,0.759259,0.740741,0.742798,0.172161,680400
1962-05-17,0.742798,0.751029,0.726337,0.740741,0.171684,899000
1962-05-18,0.740741,0.740741,0.726337,0.740741,0.171684,315800
1962-05-21,0.738683,0.738683,0.726337,0.728395,0.168823,267200
1962-05-22,0.728395,0.732510,0.705761,0.711934,0.165007,631800
1962-05-23,0.709877,0.709877,0.681070,0.691358,0.160238,1032600
1962-05-24,0.683128,0.683128,0.648148,0.664609,0.154039,2022600
1962-05-25,0.664609,0.670782,0.646091,0.656379,0.152131,1542800
1962-05-28,0.656379,0.672840,0.580247,0.592593,0.137347,2114000
1962-05-29,0.592593,0.753086,0.578189,0.672840,0.155946,4215800
1962-05-31,0.693416,0.748971,0.693416,0.711934,0.165007,3547800
1962-06-01,0.711934,0.720165,0.691358,0.716049,0.165961,1287800
1962-06-04,0.695473,0.695473,0.660494,0.662551,0.153562,1494200
1962-06-05,0.662551,0.703704,0.658436,0.697531,0.161669,1664400
1962-06-06,0.699588,0.722222,0.699588,0.711934,0.165007,886800
1962-06-07,0.707819,0.707819,0.695473,0.695473,0.161192,649800
1962-06-08,0.695473,0.703704,0.695473,0.697531,0.161669,340200
1962-06-11,0.691358,0.691358,0.674897,0.683128,0.158331,698400
1962-06-12,0.679012,0.679012,0.666667,0.666667,0.154516,795600
1962-06-13,0.666667,0.670782,0.650206,0.650206,0.150700,1397000
1962-06-14,0.650206,0.662551,0.625514,0.627572,0.145454,1494200
1962-06-15,0.627572,0.672840,0.621399,0.670782,0.155469,1876800
1962-06-18,0.670782,0.691358,0.652263,0.674897,0.156423,801800
1962-06-19,0.674897,0.681070,0.660494,0.670782,0.155469,467400
1962-06-20,0.670782,0.687243,0.670782,0.672840,0.155946,449400
1962-06-21,0.662551,0.662551,0.650206,0.652263,0.151177,795600
1962-06-22,0.639918,0.639918,0.619342,0.621399,0.144024,1524600
1962-06-25,0.621399,0.639918,0.602881,0.631687,0.146408,1451600
1962-06-26,0.631687,0.650206,0.627572,0.631687,0.146408,789600
1962-06-27,0.631687,0.639918,0.627572,0.637860,0.147839,449400
1962-06-28,0.641975,0.672840,0.641975,0.660494,0.153085,929000
1962-06-29,0.660494,0.676955,0.660494,0.670782,0.155469,1038600
1962-07-02,0.670782,0.681070,0.668724,0.676955,0.156900,613200
1962-07-03,0.676955,0.691358,0.674897,0.689300,0.159761,1014200
1962-07-05,0.689300,0.699588,0.683128,0.689300,0.159761,686000
1962-07-06,0.689300,0.689300,0.658436,0.664609,0.154039,831800
1962-07-09,0.664609,0.679012,0.658436,0.664609,0.154039,473600
1962-07-10,0.681070,0.697531,0.681070,0.681070,0.157854,1074800
1962-07-11,0.681070,0.687243,0.676955,0.685185,0.158808,491600
1962-07-12,0.685185,0.693416,0.679012,0.679012,0.157377,801800
1962-07-13,0.679012,0.687243,0.676955,0.681070,0.157854,400800
1962-07-16,0.676955,0.676955,0.664609,0.664609,0.154039,522200
1962-07-17,0.664609,0.668724,0.644033,0.648148,0.150223,668000
1962-07-18,0.648148,0.650206,0.637860,0.644033,0.149270,601200
1962-07-19,0.644033,0.652263,0.639918,0.646091,0.149747,364400
1962-07-20,0.646091,0.662551,0.646091,0.660494,0.153085,425000
1962-07-23,0.660494,0.670782,0.654321,0.654321,0.151654,291600
1962-07-24,0.654321,0.654321,0.644033,0.648148,0.150223,267200
1962-07-25,0.646091,0.652263,0.646091,0.648148,0.150223,194400
1962-07-26,0.648148,0.656379,0.629630,0.648148,0.150223,449400
1962-07-27,0.648148,0.660494,0.646091,0.652263,0.151177,425000
1962-07-30,0.656379,0.666667,0.656379,0.666667,0.154516,261000
1962-07-31,0.668724,0.687243,0.668724,0.674897,0.156423,1008200
1962-08-01,0.670782,0.687243,0.670782,0.674897,0.156423,279200
1962-08-02,0.674897,0.685185,0.668724,0.674897,0.156423,686000
1962-08-03,0.674897,0.681070,0.670782,0.674897,0.156423,595200
1962-08-06,0.666667,0.666667,0.635802,0.639918,0.148316,917000
1962-08-07,0.635802,0.635802,0.625514,0.631687,0.146408,753200
1962-08-08,0.629630,0.648148,0.629630,0.648148,0.150223,692400
1962-08-09,0.646091,0.646091,0.635802,0.639918,0.148316,522200
1962-08-10,0.639918,0.648148,0.627572,0.635802,0.147362,923400
1962-08-13,0.635802,0.646091,0.635802,0.639918,0.150261,583200
1962-08-14,0.644033,0.662551,0.644033,0.660494,0.155092,1190600
1962-08-15,0.660494,0.670782,0.650206,0.664609,0.156059,996200
1962-08-16,0.664609,0.699588,0.660494,0.691358,0.162340,2211200
1962-08-17,0.693416,0.730453,0.693416,0.716049,0.168138,2946000
1962-08-20,0.716049,0.722222,0.693416,0.693416,0.162823,1239200
1962-08-21,0.693416,0.711934,0.693416,0.707819,0.166205,722600
1962-08-22,0.707819,0.711934,0.693416,0.707819,0.166205,722600
1962-08-23,0.707819,0.726337,0.697531,0.697531,0.163789,1099200
1962-08-24,0.697531,0.701646,0.691358,0.691358,0.162340,783200
1962-08-27,0.691358,0.693416,0.670782,0.681070,0.159924,2071200
1962-08-28,0.679012,0.679012,0.662551,0.666667,0.156542,680400
1962-08-29,0.666667,0.668724,0.662551,0.668724,0.157025,449400
1962-08-30,0.668724,0.668724,0.652263,0.654321,0.153643,625400
1962-08-31,0.654321,0.668724,0.654321,0.666667,0.156542,692400
1962-09-04,0.666667,0.670782,0.652263,0.652263,0.153160,656000
1962-09-05,0.652263,0.662551,0.652263,0.654321,0.153643,516000
1962-09-06,0.654321,0.662551,0.654321,0.656379,0.154126,376400
1962-09-07,0.656379,0.662551,0.654321,0.654321,0.153643,540200
1962-09-10,0.654321,0.658436,0.652263,0.656379,0.154126,157800
1962-09-11,0.660494,0.689300,0.660494,0.676955,0.158958,686000
1962-09-12,0.676955,0.683128,0.670782,0.672840,0.157991,486000
1962-09-13,0.672840,0.683128,0.670782,0.672840,0.157991,340200
1962-09-14,0.672840,0.681070,0.662551,0.676955,0.158958,850400
1962-09-17,0.676955,0.693416,0.670782,0.670782,0.157508,899000
1962-09-18,0.670782,0.681070,0.658436,0.658436,0.154609,90800
1962-09-19,0.658436,0.668724,0.656379,0.662551,0.155576,358200
1962-09-20,0.658436,0.658436,0.641975,0.650206,0.152677,1074800
1962-09-21,0.650206,0.656379,0.637860,0.641975,0.150744,959600
1962-09-24,0.635802,0.635802,0.609053,0.621399,0.145912,1293600
1962-09-25,0.635802,0.635802,0.611111,0.629630,0.147845,716600
1962-09-26,0.629630,0.646091,0.619342,0.627572,0.147362,862400
1962-09-27,0.627572,0.641975,0.621399,0.627572,0.147362,504000
1962-09-28,0.627572,0.631687,0.619342,0.625514,0.146879,710400
1962-10-01,0.625514,0.625514,0.600823,0.602881,0.141564,643800
1962-10-02,0.606996,0.623457,0.606996,0.615226,0.144463,510200
1962-10-03,0.615226,0.619342,0.606996,0.609053,0.143014,479600
1962-10-04,0.613169,0.627572,0.613169,0.625514,0.146879,364400
1962-10-05,0.631687,0.644033,0.631687,0.644033,0.151227,576800
1962-10-08,0.644033,0.652263,0.641975,0.650206,0.152677,243000
1962-10-09,0.650206,0.654321,0.644033,0.648148,0.152193,431000
1962-10-10,0.648148,0.654321,0.641975,0.641975,0.150744,376400
1962-10-11,0.639918,0.639918,0.629630,0.633745,0.148811,273000
1962-10-12,0.633745,0.635802,0.627572,0.631687,0.148328,388800
1962-10-15,0.631687,0.639918,0.627572,0.639918,0.150261,255000
1962-10-16,0.639918,0.648148,0.635802,0.635802,0.149295,297200
1962-10-17,0.629630,0.637860,0.629630,0.633745,0.148811,491600
1962-10-18,0.629630,0.629630,0.619342,0.619342,0.145429,333800
1962-10-19,0.619342,0.623457,0.602881,0.609053,0.143014,607400
1962-10-22,0.609053,0.623457,0.598765,0.613169,0.143980,1032600
1962-10-23,0.613169,0.656379,0.613169,0.615226,0.144463,1810200
1962-10-24,0.615226,0.639918,0.615226,0.639918,0.150261,759000
1962-10-25,0.637860,0.637860,0.627572,0.629630,0.147845,406800
1962-10-26,0.627572,0.627572,0.619342,0.619342,0.145429,255000
1962-10-29,0.619342,0.627572,0.617284,0.617284,0.144946,340200
1962-10-30,0.617284,0.625514,0.602881,0.625514,0.146879,856200
1962-10-31,0.625514,0.637860,0.619342,0.629630,0.147845,656000
1962-11-01,0.629630,0.633745,0.621399,0.633745,0.148811,394400
1962-11-02,0.633745,0.650206,0.627572,0.644033,0.151227,1099200
1962-11-05,0.644033,0.646091,0.625514,0.629630,0.149759,649800
1962-11-07,0.629630,0.631687,0.617284,0.625514,0.148780,996200
1962-11-08,0.625514,0.670782,0.619342,0.662551,0.157589,2897400
1962-11-09,0.662551,0.691358,0.658436,0.689300,0.163952,2527200
1962-11-12,0.689300,0.693416,0.666667,0.674897,0.160526,1397000
1962-11-13,0.674897,0.676955,0.650206,0.662551,0.157589,984000
1962-11-14,0.662551,0.689300,0.660494,0.687243,0.163462,1056800
1962-11-15,0.687243,0.705761,0.676955,0.703704,0.167377,2514800
1962-11-16,0.703704,0.705761,0.674897,0.687243,0.163462,1688600
1962-11-19,0.687243,0.693416,0.685185,0.689300,0.163952,425000
1962-11-20,0.689300,0.697531,0.676955,0.679012,0.161505,583200
1962-11-21,0.679012,0.689300,0.676955,0.681070,0.161994,479600
1962-11-23,0.681070,0.697531,0.674897,0.689300,0.163952,996200
1962-11-26,0.646091,0.646091,0.625514,0.644033,0.153185,5898600
1962-11-27,0.644033,0.652263,0.633745,0.633745,0.150738,2028800
1962-11-28,0.633745,0.644033,0.633745,0.635802,0.151227,1871000
1962-11-29,0.635802,0.644033,0.633745,0.644033,0.153185,1737200
1962-11-30,0.642490,0.642490,0.635802,0.639918,0.152206,1123400
1962-12-03,0.639918,0.639918,0.633745,0.635802,0.151227,546600
1962-12-04,0.635802,0.652263,0.635802,0.644033,0.153185,1324200
1962-12-05,0.644033,0.662551,0.639918,0.652263,0.155142,2010600
1962-12-06,0.652263,0.652263,0.644033,0.646091,0.153674,558800
1962-12-07,0.646091,0.652263,0.641975,0.641975,0.152695,686000
1962-12-10,0.641975,0.646091,0.629630,0.633745,0.150738,680400
1962-12-11,0.633745,0.637860,0.629630,0.633745,0.150738,443000
1962-12-12,0.633745,0.644033,0.627572,0.635802,0.151227,917000
1962-12-13,0.635802,0.635802,0.629630,0.629630,0.149759,394400
1962-12-14,0.629630,0.633745,0.625514,0.631687,0.150248,394400
1962-12-17,0.631687,0.633745,0.613169,0.613169,0.145844,1056800
1962-12-18,0.613169,0.613169,0.602881,0.604938,0.143886,917000
1962-12-19,0.604938,0.606996,0.600823,0.606996,0.144375,734600
1962-12-20,0.606996,0.621399,0.604938,0.613169,0.145844,704600
1962-12-21,0.613169,0.619342,0.606996,0.609053,0.144865,643800
1962-12-24,0.609053,0.617284,0.606996,0.617284,0.146822,413000
1962-12-26,0.617284,0.619342,0.611111,0.617284,0.146822,413000
1962-12-27,0.617284,0.619342,0.611111,0.611111,0.145354,637400
1962-12-28,0.611111,0.613169,0.606996,0.606996,0.144375,880400
1962-12-31,0.606996,0.611111,0.606996,0.611111,0.145354,1123400
1963-01-02,0.611111,0.617284,0.609053,0.613169,0.145844,364400
1963-01-03,0.613169,0.629630,0.611111,0.629630,0.149759,607400
1963-01-04,0.629630,0.635802,0.627572,0.633745,0.150738,783200
1963-01-07,0.633745,0.637860,0.627572,0.633745,0.150738,801800
1963-01-08,0.633745,0.635802,0.625514,0.627572,0.149269,668000
1963-01-09,0.627572,0.633745,0.617284,0.617284,0.146822,498000
1963-01-10,0.617284,0.619342,0.602881,0.604938,0.143886,1372800
1963-01-11,0.609053,0.637860,0.609053,0.627572,0.149269,1524600
1963-01-14,0.629630,0.652263,0.629630,0.641975,0.152695,1488000
1963-01-15,0.641975,0.648148,0.635802,0.637860,0.151716,680400
1963-01-16,0.637860,0.641975,0.625514,0.625514,0.148780,418800
1963-01-17,0.625514,0.639918,0.625514,0.639918,0.152206,382400
1963-01-18,0.639918,0.641975,0.635802,0.639918,0.152206,388800
1963-01-21,0.639918,0.644033,0.631687,0.644033,0.153185,595200
1963-01-22,0.646091,0.656379,0.646091,0.654321,0.155632,1324200
1963-01-23,0.654321,0.656379,0.644033,0.648148,0.154164,558800
1963-01-24,0.648148,0.648148,0.639918,0.639918,0.152206,856200
1963-01-25,0.639918,0.639918,0.629630,0.635802,0.151227,588800
1963-01-28,0.635802,0.641975,0.633745,0.637860,0.151716,984000
1963-01-29,0.635802,0.635802,0.627572,0.631687,0.150248,528200
1963-01-30,0.631687,0.635802,0.629630,0.631687,0.150248,461600
1963-01-31,0.631687,0.644033,0.631687,0.644033,0.153185,656000
1963-02-01,0.644033,0.656379,0.641975,0.656379,0.156121,643800
1963-02-04,0.656379,0.664609,0.650206,0.650206,0.154653,959600
1963-02-05,0.650206,0.654321,0.644033,0.654321,0.155632,376400
1963-02-06,0.654321,0.654321,0.644033,0.644033,0.155136,345800
1963-02-07,0.646091,0.652263,0.646091,0.646091,0.155632,285200
1963-02-08,0.646091,0.648148,0.637860,0.644033,0.155136,510200
1963-02-11,0.646091,0.652263,0.646091,0.646091,0.155632,528200
1963-02-12,0.646091,0.648148,0.641975,0.641975,0.154640,431000
1963-02-13,0.641975,0.652263,0.641975,0.641975,0.154640,467400
1963-02-14,0.641975,0.650206,0.635802,0.635802,0.153153,546600
1963-02-15,0.635802,0.639918,0.633745,0.635802,0.153153,376400
1963-02-18,0.635802,0.644033,0.631687,0.633745,0.152658,358200
1963-02-19,0.633745,0.633745,0.621399,0.623457,0.150180,680400
1963-02-20,0.623457,0.623457,0.617284,0.617284,0.148693,418800
1963-02-21,0.617284,0.621399,0.613169,0.621399,0.149684,413000
1963-02-25,0.623457,0.637860,0.623457,0.625514,0.150675,431000
1963-02-26,0.625514,0.662551,0.623457,0.656379,0.158110,2022600
1963-02-27,0.656379,0.664609,0.629630,0.637860,0.153649,3256200
1963-02-28,0.635802,0.635802,0.629630,0.629630,0.151666,862400
1963-03-01,0.629630,0.633745,0.627572,0.631687,0.152162,406800
1963-03-04,0.631687,0.639918,0.631687,0.635802,0.153153,443000
1963-03-05,0.635802,0.639918,0.633745,0.633745,0.152658,248600
1963-03-06,0.633745,0.635802,0.629630,0.629630,0.151666,243000
1963-03-07,0.629630,0.633745,0.625514,0.627572,0.151171,564600
1963-03-08,0.627572,0.627572,0.623457,0.625514,0.150675,345800
1963-03-11,0.625514,0.631687,0.621399,0.621399,0.149684,528200
1963-03-12,0.621399,0.621399,0.602881,0.609053,0.146710,1196400
1963-03-13,0.606996,0.606996,0.600823,0.602881,0.145223,1044800
1963-03-14,0.602881,0.604938,0.600823,0.600823,0.144728,504000
1963-03-15,0.600823,0.613169,0.600823,0.604938,0.145719,686000
1963-03-18,0.604938,0.613169,0.602881,0.604938,0.145719,352200
1963-03-19,0.604938,0.606996,0.600823,0.600823,0.144728,516000
1963-03-20,0.600823,0.604938,0.600823,0.600823,0.144728,570800
1963-03-21,0.600823,0.602881,0.596708,0.596708,0.143736,285200
1963-03-22,0.596708,0.600823,0.592593,0.594650,0.143241,911000
1963-03-25,0.592593,0.592593,0.580247,0.586420,0.141258,674000
1963-03-26,0.582305,0.582305,0.578189,0.578189,0.139275,1008200
1963-03-27,0.594650,0.617284,0.594650,0.615226,0.148197,1609400
1963-03-28,0.615226,0.615226,0.596708,0.602881,0.145223,886800
1963-03-29,0.600823,0.600823,0.596708,0.596708,0.143736,358200
1963-04-01,0.596708,0.600823,0.594650,0.598765,0.144232,437400
1963-04-02,0.598765,0.600823,0.594650,0.600823,0.144728,352200
1963-04-03,0.600823,0.600823,0.594650,0.600823,0.144728,558800
1963-04-04,0.600823,0.604938,0.598765,0.600823,0.144728,540200
1963-04-05,0.600823,0.621399,0.598765,0.619342,0.149188,1154000
1963-04-08,0.619342,0.625514,0.611111,0.615226,0.148197,631800
1963-04-09,0.611111,0.611111,0.602881,0.609053,0.146710,413000
1963-04-10,0.609053,0.611111,0.602881,0.604938,0.145719,491600
1963-04-11,0.604938,0.611111,0.598765,0.609053,0.146710,607400
1963-04-15,0.609053,0.613169,0.598765,0.598765,0.144232,601200
1963-04-16,0.606996,0.617284,0.606996,0.613169,0.147701,771200
1963-04-17,0.613169,0.629630,0.611111,0.625514,0.150675,1038600
1963-04-18,0.625514,0.633745,0.621399,0.631687,0.152162,437400
1963-04-19,0.629630,0.629630,0.619342,0.627572,0.151171,522200
1963-04-22,0.627572,0.627572,0.617284,0.617284,0.148693,297200
1963-04-23,0.617284,0.619342,0.611111,0.611111,0.147206,248600
1963-04-24,0.613169,0.619342,0.613169,0.613169,0.147701,437400
1963-04-25,0.613169,0.615226,0.606996,0.609053,0.146710,504000
1963-04-26,0.609053,0.615226,0.606996,0.611111,0.147206,358200
1963-04-29,0.611111,0.615226,0.609053,0.609053,0.146710,443000
1963-04-30,0.609053,0.609053,0.604938,0.609053,0.146710,358200
1963-05-01,0.609053,0.615226,0.604938,0.611111,0.147206,479600
1963-05-02,0.611111,0.617284,0.611111,0.613169,0.147701,631800
1963-05-03,0.615226,0.623457,0.615226,0.621399,0.149684,923400
1963-05-06,0.617284,0.617284,0.611111,0.615226,0.148197,643800
1963-05-07,0.615226,0.615226,0.592593,0.592593,0.142745,722600
1963-05-08,0.592593,0.606996,0.592593,0.602881,0.145223,692400
1963-05-09,0.602881,0.613169,0.600823,0.611111,0.147206,613200
1963-05-10,0.611111,0.617284,0.606996,0.613169,0.147701,388800
1963-05-13,0.613169,0.621399,0.611111,0.611111,0.147206,498000
1963-05-14,0.609053,0.609053,0.600823,0.600823,0.146703,418800
1963-05-15,0.600823,0.606996,0.598765,0.600823,0.146703,491600
1963-05-16,0.602881,0.609053,0.602881,0.602881,0.147206,431000
1963-05-17,0.602881,0.606996,0.600823,0.604938,0.147708,406800
1963-05-20,0.604938,0.606996,0.602881,0.602881,0.147206,455400
1963-05-21,0.602881,0.611111,0.600823,0.609053,0.148713,965600
1963-05-22,0.609053,0.621399,0.606996,0.619342,0.151225,619400
1963-05-23,0.617284,0.617284,0.611111,0.613169,0.149718,236600
1963-05-24,0.613169,0.617284,0.611111,0.611111,0.149215,376400
1963-05-27,0.611111,0.619342,0.606996,0.606996,0.148210,413000
1963-05-28,0.606996,0.609053,0.602881,0.602881,0.147206,188000
1963-05-29,0.602881,0.611111,0.600823,0.604938,0.147708,473600
1963-05-31,0.604938,0.617284,0.604938,0.604938,0.147708,327800
1963-06-03,0.604938,0.606996,0.600823,0.600823,0.146703,431000
1963-06-04,0.600823,0.600823,0.594650,0.594650,0.145196,649800
1963-06-05,0.594650,0.613169,0.586420,0.613169,0.149718,1555200
1963-06-06,0.613169,0.615226,0.604938,0.606996,0.148210,552600
1963-06-07,0.606996,0.606996,0.600823,0.602881,0.147206,364400
1963-06-10,0.602881,0.604938,0.594650,0.594650,0.145196,297200
1963-06-11,0.594650,0.594650,0.588477,0.588477,0.143689,486000
1963-06-12,0.588477,0.602881,0.588477,0.594650,0.145196,449400
1963-06-13,0.594650,0.598765,0.590535,0.592593,0.144694,461600
1963-06-14,0.592593,0.592593,0.588477,0.588477,0.143689,175800
1963-06-17,0.588477,0.590535,0.586420,0.588477,0.143689,230600
1963-06-18,0.588477,0.590535,0.588477,0.588477,0.143689,224400
1963-06-19,0.588477,0.588477,0.584362,0.584362,0.142684,467400
1963-06-20,0.584362,0.586420,0.580247,0.584362,0.142684,309600
1963-06-21,0.584362,0.588477,0.582305,0.586420,0.143186,352200
1963-06-24,0.586420,0.596708,0.584362,0.590535,0.144191,303600
1963-06-25,0.590535,0.592593,0.586420,0.588477,0.143689,327800
1963-06-26,0.588477,0.588477,0.584362,0.584362,0.142684,473600
1963-06-27,0.584362,0.590535,0.580247,0.582305,0.142182,327800
1963-06-28,0.582305,0.584362,0.580247,0.582305,0.142182,224400
1963-07-01,0.582305,0.586420,0.580247,0.580247,0.141679,358200
1963-07-02,0.580247,0.586420,0.580247,0.582305,0.142182,327800
1963-07-03,0.582305,0.588477,0.580247,0.588477,0.143689,212400
1963-07-05,0.588477,0.590535,0.584362,0.586420,0.143186,273000
1963-07-08,0.586420,0.586420,0.580247,0.580247,0.141679,358200
1963-07-09,0.580247,0.586420,0.580247,0.582305,0.142182,224400
1963-07-10,0.582305,0.584362,0.580247,0.580247,0.141679,206400
1963-07-11,0.580247,0.584362,0.578189,0.578189,0.141177,297200
1963-07-12,0.578189,0.578189,0.549383,0.559671,0.136655,1360800
1963-07-15,0.559671,0.559671,0.543210,0.545267,0.133138,753200
1963-07-16,0.545267,0.549383,0.545267,0.547325,0.133641,588800
1963-07-17,0.547325,0.555556,0.545267,0.547325,0.133641,747000
1963-07-18,0.547325,0.553498,0.547325,0.551440,0.134646,406800
1963-07-19,0.551440,0.551440,0.547325,0.549383,0.134143,358200
1963-07-22,0.549383,0.549383,0.537037,0.543210,0.132636,455400
1963-07-23,0.543210,0.545267,0.534979,0.541152,0.132133,473600
1963-07-24,0.537037,0.537037,0.528807,0.530864,0.129621,601200
1963-07-25,0.528807,0.528807,0.508230,0.510288,0.124597,1251200
1963-07-26,0.510288,0.524691,0.502058,0.522634,0.127612,1099200
